"Chem_ID","Prediction"
Chem_129,0.47813441122238776
Chem_130,0.4767971780610642
Chem_131,0.47956094790361325
Chem_132,0.48148080811099153
Chem_133,0.4821292480402781
Chem_134,0.47923573304977085
Chem_135,0.46975294022804853
Chem_136,0.4794801765221245
Chem_137,0.4782667942650917
Chem_138,0.483154354824943
Chem_139,0.47874602013144935
Chem_140,0.47126371955702406
Chem_141,0.47427845939207347
Chem_142,0.48796259769114736
Chem_143,0.4800672605006551
Chem_144,0.4789514768033511
Chem_145,0.4717911501715198
Chem_146,0.4742350125114458
Chem_147,0.472106203931432
Chem_148,0.4707596636159629
Chem_149,0.4802293630523533
Chem_150,0.47603204394407966
Chem_151,0.4773044039158284
Chem_152,0.4758834117236842
Chem_153,0.4832622931370059
Chem_154,0.46883278801124284
Chem_155,0.474019673335128
Chem_156,0.48184916727231125
Chem_157,0.4826578112458528
Chem_158,0.4771246487166465
Chem_159,0.4803770975704446
Chem_160,0.47521513873023924
Chem_161,0.4780744786709868
Chem_162,0.48296649861481183
Chem_163,0.4745279281716642
Chem_164,0.47813441122238776
Chem_165,0.4715815371120742
Chem_166,0.4779211763170966
Chem_167,0.4796775798986114
Chem_168,0.4800434948549386
Chem_169,0.4746219828162865
Chem_170,0.4770171792305503
Chem_171,0.48232868099676063
Chem_172,0.482703632034376
Chem_173,0.47625730124573046
Chem_174,0.48074507605821526
Chem_175,0.4835372909569217
Chem_176,0.47206603139964376
Chem_177,0.4814493427871434
Chem_178,0.47864506256038536
Chem_179,0.4714402152703232
Chem_180,0.4779058102873134
Chem_181,0.47858528949463186
Chem_182,0.480654214587966
Chem_183,0.47766344381112974
Chem_184,0.4788561292705288
Chem_185,0.48235250435657107
Chem_186,0.4713371798440898
Chem_187,0.48312125787900256
Chem_188,0.4841298661352009
Chem_189,0.4784336093868149
Chem_190,0.47620159254151584
Chem_191,0.4835353298005795
Chem_192,0.4770163916447056
Chem_193,0.48165073827332133
Chem_194,0.4835258070368335
Chem_195,0.47361574779326765
Chem_196,0.4863066659117157
Chem_197,0.4810462828608212
Chem_198,0.47442647605885735
Chem_199,0.47750893336591965
Chem_200,0.47297035079236055
Chem_201,0.48761207402450957
Chem_202,0.48443360831769555
Chem_203,0.4758192266495533
Chem_204,0.47584681271592993
Chem_205,0.48503696845777305
Chem_206,0.4814690043990195
Chem_207,0.47412702793974465
Chem_208,0.47803312246441365
Chem_209,0.4836318787242094
Chem_210,0.47551403877300724
Chem_211,0.47470672942396835
Chem_212,0.4815825965957764
Chem_213,0.47841193677856547
Chem_214,0.4806204082334509
Chem_215,0.4755643522271269
Chem_216,0.49223242401096784
Chem_217,0.4787480194920471
Chem_218,0.4695588299551219
Chem_219,0.47966573288059944
Chem_220,0.48088820485180545
Chem_221,0.47035881780397176
Chem_222,0.47664297741051276
Chem_223,0.47998837486635393
Chem_224,0.47951454115735603
Chem_225,0.47572798590877674
Chem_226,0.4750412637530265
Chem_227,0.47171945368408263
Chem_228,0.4825773677963989
Chem_229,0.48440378711564697
Chem_230,0.4800901644125303
Chem_231,0.4724704581447848
Chem_232,0.4881205155373614
Chem_233,0.47911182080709436
Chem_234,0.4765463546562815
Chem_235,0.49210428646729143
Chem_236,0.4836826810684479
Chem_237,0.478804219757552
Chem_238,0.47763198982547794
Chem_239,0.47949654833420996
Chem_240,0.48197754864035514
Chem_241,0.485190965842171
Chem_242,0.4822883783073919
Chem_243,0.4778144192929795
Chem_244,0.47137118504984477
Chem_245,0.47866180559434307
Chem_246,0.48834881569665395
Chem_247,0.484888554614519
Chem_248,0.4775208645480962
Chem_249,0.490410565142619
Chem_250,0.48287748116878615
Chem_251,0.4833197332715467
Chem_252,0.4788333041267388
Chem_253,0.48239489648869877
Chem_254,0.47659235389731647
Chem_255,0.47969966353960075
Chem_256,0.4749849825956328
Chem_257,0.4829917261042757
Chem_258,0.4722747475735353
Chem_259,0.4747481558599851
Chem_260,0.4899993516545117
Chem_261,0.480388891844499
Chem_262,0.4708402595676033
Chem_263,0.475994540637679
Chem_264,0.4855227053141856
Chem_265,0.48215461367304757
Chem_266,0.4833498393764961
Chem_267,0.4824476455491554
Chem_268,0.4827207925667598
Chem_269,0.47853635745924156
Chem_270,0.4811420263550864
Chem_271,0.4775608356250452
Chem_272,0.48606366783403754
Chem_273,0.4781607961566298
Chem_274,0.4844304920910208
Chem_275,0.4850688265835318
Chem_276,0.48438913607965695
Chem_277,0.4887314511700134
Chem_278,0.47875402785297577
Chem_279,0.4820234041605357
Chem_280,0.48117891321160217
Chem_281,0.4803664313824609
Chem_282,0.4830398321151513
Chem_283,0.4845355971401205
Chem_284,0.4844701885854039
Chem_285,0.47693686684968317
Chem_286,0.47988111675428974
Chem_287,0.48267019234511715
Chem_288,0.4760086776310105
Chem_289,0.47976692373693125
Chem_290,0.4806729079899998
Chem_291,0.47708220144006097
Chem_292,0.4829129805303176
Chem_293,0.4856242974150574
Chem_294,0.47775256273030203
Chem_295,0.47545032917505525
Chem_296,0.47880771312159054
Chem_297,0.4893997663736311
Chem_298,0.4729560949720205
Chem_299,0.4767987502595571
Chem_300,0.4846122788576884
Chem_301,0.4802678930204404
Chem_302,0.4757943528668069
Chem_303,0.47875959623052267
Chem_304,0.47671214483729973
Chem_305,0.47229457198959457
Chem_306,0.47559729844008924
Chem_307,0.4792216724796824
Chem_308,0.48076704964435635
Chem_309,0.4797676057341962
Chem_310,0.48037947611378057
Chem_311,0.49219410399904867
Chem_312,0.4741956321757146
Chem_313,0.48640983566086615
Chem_314,0.47631166609191106
Chem_315,0.4806323996671477
Chem_316,0.4797058465658662
Chem_317,0.4719957503582007
Chem_318,0.4798286890689722
Chem_319,0.47706385892796144
Chem_320,0.48277032155106436
Chem_321,0.469145893505956
Chem_322,0.47903819369465467
Chem_323,0.48738066790427254
Chem_324,0.47644798463263066
Chem_325,0.4889127245333444
Chem_326,0.47015810302931765
Chem_327,0.4771815568281798
Chem_328,0.48991862745171477
Chem_329,0.47276532443980246
Chem_330,0.4790812598641577
Chem_331,0.4830067466975001
Chem_332,0.48118924528890306
Chem_333,0.4790158714969561
Chem_334,0.490867008389783
Chem_335,0.472335815426304
Chem_336,0.47288841106044344
Chem_337,0.4923312563313986
Chem_338,0.48351637983799556
Chem_339,0.48415873782369434
Chem_340,0.47960927079343685
Chem_341,0.488392307010788
Chem_342,0.4816307349935141
Chem_343,0.4870445462929397
Chem_344,0.47128446877892355
Chem_345,0.483666387002457
Chem_346,0.48604289877004525
Chem_347,0.4876959949772137
Chem_348,0.47595111247086574
Chem_349,0.47418299555439375
Chem_350,0.4861750544579024
Chem_351,0.4772197829769146
Chem_352,0.48146797019977694
Chem_353,0.48644840826325736
Chem_354,0.4830732899934565
Chem_355,0.48431809305257917
Chem_356,0.48670993065499824
Chem_357,0.47600572309312306
Chem_358,0.4882076378230761
Chem_359,0.4775836946225696
Chem_360,0.47991187043243577
Chem_361,0.4805876460367949
Chem_362,0.4896858941547633
Chem_363,0.48428486516435093
Chem_364,0.48267726482269363
Chem_365,0.48240945825514503
Chem_366,0.47673324440091464
Chem_367,0.47089080086699847
Chem_368,0.4836518890525061
Chem_369,0.47371769479100245
Chem_370,0.48214006582715846
Chem_371,0.4777236098079194
Chem_372,0.47589667414078685
Chem_373,0.48709803386145645
Chem_374,0.4741879114058306
Chem_375,0.48029134601537204
Chem_376,0.4854297290872567
Chem_377,0.482584423495062
Chem_378,0.4901274035158444
Chem_379,0.48678761482607824
Chem_380,0.4750995240910491
Chem_381,0.4817503089038184
Chem_382,0.47779122691044046
Chem_383,0.4823606250134842
Chem_384,0.47567656693001253
Chem_385,0.4851149736201881
Chem_386,0.477398252731168
Chem_387,0.48181292812453586
Chem_388,0.47987728960477044
Chem_389,0.48904373174564975
Chem_390,0.4766140700392006
Chem_391,0.48767989202452683
Chem_392,0.4774162073357027
Chem_393,0.47587427589536097
Chem_394,0.48165827238117453
Chem_395,0.4796107453111279
Chem_396,0.4878753881259279
Chem_397,0.481626340333647
Chem_398,0.47676924648963187
Chem_399,0.47838675498108935
Chem_400,0.48029914213962743
Chem_401,0.48029111933940394
Chem_402,0.476280917523629
Chem_403,0.472957694261923
Chem_404,0.4805611147424846
Chem_405,0.4744095882108378
Chem_406,0.4857488312032587
Chem_407,0.4845042865842961
Chem_408,0.4873794457256056
Chem_409,0.47522380708256245
Chem_410,0.47835393778256463
Chem_411,0.4763109509510417
Chem_412,0.48756020613248235
Chem_413,0.47652922280852494
Chem_414,0.47425332596127584
Chem_415,0.472021251470601
Chem_416,0.4895398745827134
Chem_417,0.4795533940008631
Chem_418,0.4840799221507301
Chem_419,0.4781893383124965
Chem_420,0.47875060852876833
Chem_421,0.4704273243406547
Chem_422,0.4826989366082132
Chem_423,0.4772475340654362
Chem_424,0.48111287546349346
Chem_425,0.4764385376389074
Chem_426,0.47556068971171434
Chem_427,0.4864687335047373
Chem_428,0.4750923884911446
Chem_429,0.47664164222655436
Chem_430,0.48125710452892045
Chem_431,0.4852108001711381
Chem_432,0.48522161720083734
Chem_433,0.4816461667282071
Chem_434,0.48834797433975985
Chem_435,0.48337610186938756
Chem_436,0.47605650092408863
Chem_437,0.48137696506486005
Chem_438,0.47378766705432607
Chem_439,0.48278897214144906
Chem_440,0.4762682039765323
Chem_441,0.47738646286403774
Chem_442,0.47972754364935843
Chem_443,0.4793951318998727
Chem_444,0.47741531975921075
Chem_445,0.48590009101949694
Chem_446,0.475520711748188
Chem_447,0.48108114829577675
Chem_448,0.4796185733380396
Chem_449,0.4841129059830529
Chem_450,0.4767791123479601
Chem_451,0.4896896146787104
Chem_452,0.48009140227110597
Chem_453,0.4726653762080259
Chem_454,0.4818297228549983
Chem_455,0.47408160997148996
Chem_456,0.48930593691212
Chem_457,0.48723162567724904
Chem_458,0.48171634925205076
Chem_459,0.4733991736717613
Chem_460,0.47740389891962554
Chem_461,0.47627889948139984
Chem_462,0.48072079715808047
Chem_463,0.48300877604588305
Chem_464,0.48315617416721574
Chem_465,0.4702320923162947
Chem_466,0.48014283890584986
Chem_467,0.4788215421273174
Chem_468,0.4824033607814859
Chem_469,0.47539921389903395
Chem_470,0.4775432517927928
Chem_471,0.48056719033783757
Chem_472,0.4749417197668316
Chem_473,0.4756206090945051
Chem_474,0.48001320586891827
Chem_475,0.4872462379024989
Chem_476,0.4756178833947434
Chem_477,0.482584644311371
Chem_478,0.47830705888453257
Chem_479,0.47901363383061857
Chem_480,0.4726451327273456
Chem_481,0.4782553336880872
Chem_482,0.47123677338014736
Chem_483,0.4812875633112412
Chem_484,0.4795423420706924
Chem_485,0.47635913787813294
Chem_486,0.48554749632743005
Chem_487,0.474657590378909
Chem_488,0.4862598065163293
Chem_489,0.4821237526569624
Chem_490,0.47821171278571306
Chem_491,0.4775426526488508
Chem_492,0.4770163299810859
Chem_493,0.48273333349609754
Chem_494,0.48096597664079277
Chem_495,0.4807548842595786
Chem_496,0.47273704866685845
Chem_497,0.4722198227862497
Chem_498,0.47435700893755073
Chem_499,0.4722644874480664
Chem_500,0.4769881504668469
Chem_501,0.4820062170500137
Chem_502,0.4704486565318654
Chem_503,0.472161959460565
Chem_504,0.4843429728856316
Chem_505,0.47092963587904535
Chem_506,0.47470500397342624
Chem_507,0.4803259381050789
Chem_508,0.4786342557942979
Chem_509,0.4809596314690055
Chem_510,0.4893636344407951
Chem_511,0.472345450160281
Chem_512,0.4769336968721189
Chem_513,0.4816586494404516
Chem_514,0.4807632717092458
Chem_515,0.47910988666386833
Chem_516,0.47805378909681406
Chem_517,0.4749091068976398
Chem_518,0.4816857894235231
Chem_519,0.48619727205224267
Chem_520,0.4716736028383163
Chem_521,0.4783336172104953
Chem_522,0.48719893754031984
Chem_523,0.47242750882878576
Chem_524,0.47592002551750273
Chem_525,0.4885230911282999
Chem_526,0.4812007051595862
Chem_527,0.48672434309892515
Chem_528,0.48149945425945057
Chem_529,0.4770009545160343
Chem_530,0.4777999920925136
Chem_531,0.4687529156539218
Chem_532,0.4746088692069339
Chem_533,0.4855903268160768
Chem_534,0.4878832747211289
Chem_535,0.4842309975710019
Chem_536,0.481237290092525
Chem_537,0.4850725589670851
Chem_538,0.4768988342647078
Chem_539,0.4814678596886329
Chem_540,0.4840084808608178
Chem_541,0.479442534754656
Chem_542,0.47761132241323806
Chem_543,0.4718369168974735
Chem_544,0.4722078040805133
Chem_545,0.48039470638250537
Chem_546,0.4845763010702038
Chem_547,0.47746917947602735
Chem_548,0.47546038945442615
Chem_549,0.4757229855215483
Chem_550,0.4851472617529389
Chem_551,0.47571603431867127
Chem_552,0.47779912869575936
Chem_553,0.4838449492332817
Chem_554,0.4773271657903963
Chem_555,0.4740302702097996
Chem_556,0.4752954893937063
Chem_557,0.47184674586501435
Chem_558,0.47018619938695133
Chem_559,0.48916461528084487
Chem_560,0.48167159826069517
Chem_561,0.48231061862539154
Chem_562,0.4858230806783156
Chem_563,0.47555759429524586
Chem_564,0.4837633059666174
Chem_565,0.4754963402376609
Chem_566,0.47942113903516176
Chem_567,0.4825760182541502
Chem_568,0.4784647496908641
Chem_569,0.49830840483346656
Chem_570,0.4736069392818344
Chem_571,0.48025057595840875
Chem_572,0.4796310441049305
Chem_573,0.4884802834645952
Chem_574,0.4779046672275944
Chem_575,0.4823568401122733
Chem_576,0.48209435549060103
Chem_577,0.4844116478703919
Chem_578,0.47767713131933554
Chem_579,0.48058917324852973
Chem_580,0.47614182536897875
Chem_581,0.47184482120985943
Chem_582,0.48192988127466463
Chem_583,0.4785289854782039
Chem_584,0.48488235725654033
Chem_585,0.48561690666261864
Chem_586,0.4820162462499044
Chem_587,0.47666522898523705
Chem_588,0.48262489496218813
Chem_589,0.48314271584263124
Chem_590,0.47670541256503973
Chem_591,0.46836208743219343
Chem_592,0.4867690111721172
Chem_593,0.47861791946367355
Chem_594,0.4825150528602795
Chem_595,0.48016268577839183
Chem_596,0.47485210004302997
Chem_597,0.46743635547360174
Chem_598,0.4824187268731176
Chem_599,0.4778100516135929
Chem_600,0.47180991044576415
Chem_601,0.4926104983671527
Chem_602,0.4773953688814349
Chem_603,0.47745488650270124
Chem_604,0.47548601061625206
Chem_605,0.4846151307086068
Chem_606,0.4858978653413207
Chem_607,0.48645934706278204
Chem_608,0.47429148124322196
Chem_609,0.4788811098695085
Chem_610,0.48171366560800744
Chem_611,0.47829778632679415
Chem_612,0.47601966448369265
Chem_613,0.4737986124708114
Chem_614,0.47676924648963187
Chem_615,0.4791010554007623
Chem_616,0.48265796767380176
Chem_617,0.4765812165747533
Chem_618,0.47311457367911364
Chem_619,0.4761034799260333
Chem_620,0.48362071337483187
Chem_621,0.48165850096108076
Chem_622,0.48397132659230235
Chem_623,0.48477757154170587
Chem_624,0.4863989137585116
Chem_625,0.477216650019874
Chem_626,0.4767861643855195
Chem_627,0.48059315023821636
Chem_628,0.4776876066705082
Chem_629,0.47781416039453173
Chem_630,0.48090152946024906
Chem_631,0.47409206675837473
Chem_632,0.48303810652040124
Chem_633,0.4785133442684758
Chem_634,0.48105769327432674
Chem_635,0.48585983152520684
Chem_636,0.4791486096206036
Chem_637,0.47519697729587224
Chem_638,0.4767825797473358
Chem_639,0.46948867953194323
Chem_640,0.48160976438197534
Chem_641,0.4767591254028053
Chem_642,0.48694333400762796
Chem_643,0.477048189551183
Chem_644,0.4796200346153636
Chem_645,0.48966448287335285
Chem_646,0.47937898428516973
Chem_647,0.4784465851744033
Chem_648,0.48248031501923944
Chem_649,0.4773945571926396
Chem_650,0.47980961849077125
Chem_651,0.4880429098865753
Chem_652,0.47377672542208904
Chem_653,0.47362068805314983
Chem_654,0.47341839236150396
Chem_655,0.47986899843224157
Chem_656,0.47703111604915155
Chem_657,0.47677460546511136
Chem_658,0.48498334607062094
Chem_659,0.47963086295570206
Chem_660,0.48445805612521614
Chem_661,0.4778781316345164
Chem_662,0.4864427532360983
Chem_663,0.48246498800453036
Chem_664,0.4789172886423979
Chem_665,0.48216514589678394
Chem_666,0.48161379676139493
Chem_667,0.48767847505847506
Chem_668,0.48078549731222503
Chem_669,0.4727196038879278
Chem_670,0.4733295223177041
Chem_671,0.4825406348797023
Chem_672,0.480333802622994
Chem_673,0.4721267909160187
Chem_674,0.4884998659583574
Chem_675,0.47332134434743334
Chem_676,0.4835546274678398
Chem_677,0.49224580519640565
Chem_678,0.4878728540087141
Chem_679,0.48838369008704563
Chem_680,0.47850659436510695
Chem_681,0.47936552017455225
Chem_682,0.4705953493560635
Chem_683,0.48328508692870487
Chem_684,0.4737738298593891
Chem_685,0.475708064063949
Chem_686,0.4887741249408836
Chem_687,0.477390970353666
Chem_688,0.48395541245956575
Chem_689,0.48424134918511086
Chem_690,0.48268284380725096
Chem_691,0.48141563591803027
Chem_692,0.47531714839159583
Chem_693,0.4804110768891167
Chem_694,0.4849699661457652
Chem_695,0.4856510569460339
Chem_696,0.4777795153816865
Chem_697,0.48212478544690984
Chem_698,0.4806006820150311
Chem_699,0.481292519393606
Chem_700,0.483238536729099
Chem_701,0.4785116519747456
Chem_702,0.4779827459423528
Chem_703,0.4808727793749558
Chem_704,0.4773149704391819
Chem_705,0.477779590506346
Chem_706,0.47567584439123306
Chem_707,0.4751382532731101
Chem_708,0.4719164204620068
Chem_709,0.4804731362956814
Chem_710,0.49085963102613306
Chem_711,0.48573740760427037
Chem_712,0.47121971366496007
Chem_713,0.47431637615471106
Chem_714,0.48331551586454025
Chem_715,0.47418031657392234
Chem_716,0.4828308191788472
Chem_717,0.4805976665595991
Chem_718,0.4724943928772168
Chem_719,0.47724983938404764
Chem_720,0.48351101482204967
Chem_721,0.4800428988021705
Chem_722,0.47479532877162967
Chem_723,0.4774596267448237
Chem_724,0.47638747392426767
Chem_725,0.47073056863206597
Chem_726,0.47007611713317426
Chem_727,0.4785617291144557
Chem_728,0.48835065279975787
Chem_729,0.47754617279457184
Chem_730,0.48232681989533066
Chem_731,0.4809861793627466
Chem_732,0.48295798072589463
Chem_733,0.4757133523835584
Chem_734,0.48342618208156224
Chem_735,0.4895509721471715
Chem_736,0.47886050397041613
Chem_737,0.47781553134305116
Chem_738,0.4793996849920278
Chem_739,0.4792459393274483
Chem_740,0.470928449003444
Chem_741,0.47738071524724246
Chem_742,0.48122143068578527
Chem_743,0.4854923656456574
Chem_744,0.47467443193715647
Chem_745,0.47906648324796886
Chem_746,0.4853144010597421
Chem_747,0.47776925891741256
Chem_748,0.47677760967862487
Chem_749,0.4762858257404894
Chem_750,0.4796724883153797
Chem_751,0.47376477499914044
Chem_752,0.4869639019880164
Chem_753,0.4763663336899155
Chem_754,0.48725180835032633
Chem_755,0.4776998518008153
Chem_756,0.4773036736636062
Chem_757,0.47968215419352017
Chem_758,0.47745459426802406
Chem_759,0.4777957446015094
Chem_760,0.4824058881009286
Chem_761,0.491835598323202
Chem_762,0.49680184160726154
Chem_763,0.48276985083998536
Chem_764,0.48378989285609214
Chem_765,0.476756044095188
Chem_766,0.47545071157188024
Chem_767,0.4768601680824499
Chem_768,0.492564396240761
Chem_769,0.48294236551849873
Chem_770,0.48533774718412587
Chem_771,0.47675911490584394
Chem_772,0.475344519650645
Chem_773,0.4759427550149593
Chem_774,0.48457338550149276
Chem_775,0.47673725501031095
Chem_776,0.477963507247211
Chem_777,0.4714805178547818
Chem_778,0.48501908937929095
Chem_779,0.48053369958016645
Chem_780,0.47672289136592516
Chem_781,0.48615314185248465
Chem_782,0.469755078000863
Chem_783,0.47456558894930834
Chem_784,0.4767135750125336
Chem_785,0.4934465118311707
Chem_786,0.4789864776032182
Chem_787,0.48071271543332833
Chem_788,0.4908752383056905
Chem_789,0.48780663393522294
Chem_790,0.47456511030116705
Chem_791,0.47761020595387116
Chem_792,0.4767548924698361
Chem_793,0.47529145571847253
Chem_794,0.47897336061645573
Chem_795,0.4795065155756492
Chem_796,0.4793198695864025
Chem_797,0.4794619050889908
Chem_798,0.4827033232768006
Chem_799,0.4783255083773509
Chem_800,0.48250362879779596
Chem_801,0.4873959325529595
Chem_802,0.4824484352691045
Chem_803,0.4871009279726256
Chem_804,0.47986054179840243
Chem_805,0.48077739800504365
Chem_806,0.47899748501926
Chem_807,0.4821268587812796
Chem_808,0.4792452530630803
Chem_809,0.477730898904856
Chem_810,0.47701807294299514
Chem_811,0.484401030315337
Chem_812,0.4863708619330126
Chem_813,0.47394513973334246
Chem_814,0.4737106867880635
Chem_815,0.47310597260569115
Chem_816,0.4826390716348817
Chem_817,0.48405735536477756
Chem_818,0.47339940246553674
Chem_819,0.47324630561461994
Chem_820,0.4767828202881664
Chem_821,0.4739471467518224
Chem_822,0.4766516121729025
Chem_823,0.47758561197083993
Chem_824,0.481397343037268
Chem_825,0.48423167350976315
Chem_826,0.47606573780812467
Chem_827,0.48015841073449245
Chem_828,0.4775079500520804
Chem_829,0.4762599086829005
Chem_830,0.48307734578690104
Chem_831,0.48050338366274786
Chem_832,0.4845261750491923
Chem_833,0.48246687561632323
Chem_834,0.4777438238401956
Chem_835,0.4825704507678667
Chem_836,0.4772240960334145
Chem_837,0.47799250745644517
Chem_838,0.4851686989168894
Chem_839,0.4841822449077593
Chem_840,0.4825638116152421
Chem_841,0.467997359586968
Chem_842,0.474603695213958
Chem_843,0.4833921913284501
Chem_844,0.46987105129031753
Chem_845,0.4775069769572656
Chem_846,0.4730747193297538
Chem_847,0.475993352725751
Chem_848,0.4801389099306635
Chem_849,0.4850469301978121
Chem_850,0.47325753803058623
Chem_851,0.4856681067055606
Chem_852,0.48403417081387456
Chem_853,0.4795647904781153
Chem_854,0.48217986488387643
Chem_855,0.4786999772306858
Chem_856,0.4776274934138865
Chem_857,0.4831046849925729
Chem_858,0.4793491653587846
Chem_859,0.4861398527816594
Chem_860,0.47251675019453787
Chem_861,0.4781641768866937
Chem_862,0.48255790214798877
Chem_863,0.474617714048375
Chem_864,0.4764350144534459
Chem_865,0.4777012112065438
Chem_866,0.4760257946365682
Chem_867,0.4900824927652868
Chem_868,0.4855656112638535
Chem_869,0.4804028760143712
Chem_870,0.4821489038257711
Chem_871,0.4818831202904193
Chem_872,0.4814569089161045
Chem_873,0.48036140049927195
Chem_874,0.47547247300684287
Chem_875,0.47992069503072776
Chem_876,0.47355948702300776
Chem_877,0.47336724700853233
Chem_878,0.48189660717644883
Chem_879,0.4813712543999085
Chem_880,0.48096492360087817
Chem_881,0.48437411708658334
Chem_882,0.4791178036527928
Chem_883,0.4777920978523784
Chem_884,0.47365221832801896
Chem_885,0.47717515785602166
Chem_886,0.48187660051965936
Chem_887,0.4736048540220935
Chem_888,0.47471833720324375
Chem_889,0.48540178493651903
Chem_890,0.48321268867963163
Chem_891,0.4759857510636637
Chem_892,0.47800685618995387
Chem_893,0.47930220812117846
Chem_894,0.47816270655839405
Chem_895,0.48272404743748715
Chem_896,0.4819892047811195
Chem_897,0.48919676799934336
Chem_898,0.47192483724511824
Chem_899,0.4902271424929839
Chem_900,0.4753455412091811
Chem_901,0.4779379965808193
Chem_902,0.48392076059102224
Chem_903,0.48235274546557166
Chem_904,0.4807404215338366
Chem_905,0.47768491248504763
Chem_906,0.4730770229811
Chem_907,0.4782797967450137
Chem_908,0.48863222026869635
Chem_909,0.48866145591582405
Chem_910,0.47496369200068494
Chem_911,0.47817890010752157
Chem_912,0.47191290823409704
Chem_913,0.4772911338314575
Chem_914,0.4838657010705115
Chem_915,0.47475932868270465
Chem_916,0.47760619630689366
Chem_917,0.4760010365745611
Chem_918,0.48206706170692015
Chem_919,0.48392981187190615
Chem_920,0.48073435060960606
Chem_921,0.47860899686370617
Chem_922,0.4819052648514581
Chem_923,0.4817026331684308
Chem_924,0.4871045035904714
Chem_925,0.47790966272202334
Chem_926,0.47770581520409566
Chem_927,0.4852466075827192
Chem_928,0.4796141988513641
Chem_929,0.4861520526970177
Chem_930,0.4748960446451614
Chem_931,0.47653776426505406
Chem_932,0.47765583873834605
Chem_933,0.4689429657017442
Chem_934,0.47891095253317817
